user,id,tweet,replies,retweets,likes,quotes,date,cleaned_tweet,predicted_stance,lat,lng
yesforteachers,729687781509898240,Help your students hack their impact on #climatechange with this YES! #lessonplan: https://t.co/BargYeA6Gf https://t.co/n8ZdcdOyja,0.0,0.0,0,0,2016-05-09T15:01:38+00:00,help your students hack their impact on  with this yes,Pro,47.6475683,-122.54602915532404
JohnKerry,1072174475255402499,"Embarrassing tweet from a President: not only is @realDonaldTrump in denial about climate change, he's delusional about France. Their citizens adamantly support the Paris Agreement and expect their leaders to do something about climate change. No one is chanting “We want Trump.""",434.0,1464.0,7998,124,2018-12-10T17:01:29+00:00,embarrassing tweet from a president not only is  in denial about climate change hes delusional about france their citizens adamantly support the paris agreement and expect their leaders to do something about climate change no one is chanting we want trump,Pro,,
JohnKerry,951102025483345920,"Grateful to my longtime friend @GovInslee and all of the leaders who are ensuring U.S. states step up to address climate change, even as the White House steps back.  He's right: A price on carbon pollution is long overdue. #WeAreStillIn #ActOnClimate"" https://t.co/7oPymiKPZs",175.0,113.0,395,13,2018-01-10T14:42:48+00:00,grateful to my longtime friend  and all of the leaders who are ensuring us states step up to address climate change even as the white house steps back  hes right a price on carbon pollution is long overdue,Pro,,
JohnKerry,794601480875634688,Today the #ParisAgreement goes into effect. Proud of this step taken by the int'l community &amp; energized to keep up work on #climatechange. https://t.co/GgigtYjM1m,222.0,989.0,2438,86,2016-11-04T18:05:30+00:00,today the  goes into effect proud of this step taken by the intl community amp energized to keep up work on,Pro,,
JohnKerry,791677337758826496,"Taped #AxeFiles podcast w/@DavidAxelrod. Good talk about #TPP, #IranDeal, #climatechange, Vietnam lessons, politics: https://t.co/K6mZhjeMNS https://t.co/pFRtWxYptQ",67.0,97.0,252,10,2016-10-27T16:26:00+00:00,taped  podcast w good talk about    vietnam lessons politics,Pro,,
JohnKerry,786635524715012096,In #Kigali for Meeting of the Parties to the Montreal Protocol. Need to phase down HFCs - potent greenhouse gases that drive #climatechange.,60.0,288.0,427,18,2016-10-13T18:31:38+00:00,in  for meeting of the parties to the montreal protocol need to phase down hfcs  potent greenhouse gases that drive,Pro,,
JohnKerry,783834788469760000,#ParisAgreement on #climatechange now set to enter into force. Proof world understands urgent need to #ActOnClimate. https://t.co/9v3AyOztbL,104.0,283.0,523,21,2016-10-06T01:02:31+00:00,on  now set to enter into force proof world understands urgent need to,Pro,,
JohnKerry,778998492060606464,Supporting an ambitious amendment to the #MontrealProtocol could help prevent 1/2 degree Celsius of global warming by 2100. #ActOnClimate,62.0,164.0,377,13,2016-09-22T16:44:48+00:00,supporting an ambitious amendment to the  could help prevent 12 degree celsius of global warming by 2100,Pro,,
JohnKerry,770645034928439296,"Thanks to @SushmaSwaraj for hosting S&amp;CD- a chance to build partnerships on #climatechange, defense, &amp; more. https://t.co/BP67gAPHii",267.0,835.0,3238,76,2016-08-30T15:31:08+00:00,thanks to  for hosting sampcd a chance to build partnerships on  defense amp more,Pro,,
JohnKerry,767683899736616960,"Appreciate @UKenyatta &amp; #Kenya's leadership on regional peace, security, #climatechange &amp; efforts against terrorism. https://t.co/edh3LmDgAO",83.0,359.0,684,24,2016-08-22T11:24:39+00:00,appreciate  amp  leadership on regional peace security  amp efforts against terrorism,Pro,,
JohnKerry,747956079263264768,"Talked w/@WalterIsaacson abt challenges we face #climatechange,governance,violent extremism.Great energy @AspenIdeas https://t.co/Ln9ybkrNBx",81.0,123.0,369,19,2016-06-29T00:53:20+00:00,talked w abt challenges we face  extremismgreat energy,Pro,,
JohnKerry,704362188715237376,"Happy @LeoDiCaprio won the #Oscar but prouder still he uses his stature to call attention to #climatechange, reminds all to #ActOnClimate.",62.0,435.0,786,0,2016-02-29T17:46:46+00:00,happy  won the  but prouder still he uses his stature to call attention to  reminds all to,Pro,,
JohnKerry,697146154002354176,".@POTUS's FY 2017 Budget makes smart investments in tackling #climatechange, accelerating innovation, making Americans safer.",45.0,61.0,96,0,2016-02-09T19:52:50+00:00,fy 2017 budget makes smart investments in tackling  accelerating innovation making americans safer,Pro,,
JohnKerry,696843455927029760,Agreement on first-ever global carbon standards for commercial aircraft an important step in #climatechange fight. https://t.co/oVrQ5Yszsl,44.0,183.0,223,0,2016-02-08T23:50:01+00:00,agreement on firstever global carbon standards for commercial aircraft an important step in  fight,Pro,,
FatemaJHaq,279262876026413056,What a beautiful day. #globalwarming thanks? http://t.co/v6R9EBo7,0.0,0.0,1,0,2012-12-13T16:33:53+00:00,what a beautiful day  thanks,Pro,,
joshua_platt,993507629258428416,"via @HuffPost ""Switching To Renewables Will Save Millions Of American Lives,"" https://t.co/ehb82YoRtO.  ""Moving to 100% renewable energy is a good economic opportunity, one the U.S. must seize before other nations take full advantage of it."" #climatechange #renewableenergy",0.0,0.0,0,0,2018-05-07T15:07:31+00:00,via  switching to renewables will save millions of american lives   moving to 100 renewable energy is a good economic opportunity one the us must seize before other nations take full advantage of it,Pro,39.9622601,-83.00070649999998
martinpenner,919926853284089857,We have more than enough #food to feed the world. #Hunger is due to #conflict and the impact of #climatechange. #WFD2017 #ZeroHunger https://t.co/b6CvySoL1a,0.0,0.0,0,0,2017-10-16T14:03:47+00:00,we have more than enough  to feed the world  is due to  and the impact of,Pro,,
martinpenner,541904452371120128,Link btwn #climatechange + #hunger is now clear. This map shows where http://t.co/Z68OOYjLCa #COP20 http://t.co/mepFC6r7us,0.0,2.0,1,0,2014-12-08T10:37:44+00:00,link btwn    is now clear this map shows where,Pro,,
OneDropI,806219158316716032,".@Google to be powered 100 percent by #renewableenergy from 2017 #businesscase #sustainability #climatechange 
https://t.co/WQK5CD1IIz https://t.co/3Sa2Ufe3ks",0.0,0.0,1,0,2016-12-06T19:30:00+00:00,to be powered 100 percent by  from 2017,Neutral,,
OneDropI,792078500295434240,"Meet the tiny towns taking on #climatechange in innovative and inspiring ways. #renewableenergy #cleantech 
https://t.co/rC8bg6fOBP",0.0,0.0,1,0,2016-10-28T19:00:05+00:00,meet the tiny towns taking on  in innovative and inspiring ways,Pro,,
OneDropI,789218875053264896,How one artist put #climate activism to paper #climatechange #ClimateAction #GlobalWarming #art #activism  https://t.co/LlRtzHbFkM https://t.co/KXodTT2TKF,0.0,0.0,0,0,2016-10-20T21:36:57+00:00,how one artist put  activism to paper,Pro,,
OneDropI,785972587188805632,A global film competition through the @WorldBank asks young people what #climatechange means in their lives.  https://t.co/l4UuV3fwAV,0.0,0.0,0,0,2016-10-11T22:37:22+00:00,a global film competition through the  asks young people what  means in their lives,Pro,,
OneDropI,780894326427574272,"How Small Forests Can Help Save the Planet via @nytimes #forests #climatechange #GlobalWarming #cleanair
https://t.co/I9GhbU5Fqy https://t.co/WBOo2eK2cE",0.0,0.0,1,0,2016-09-27T22:18:10+00:00,how small forests can help save the planet via,Pro,,
OneDropI,775476628080037888,"Venice's vast new flood barrier is almost here. But will it work? #climatechange #Venice
https://t.co/vORwXOB55T https://t.co/X4Or9Fha0h",0.0,0.0,0,0,2016-09-12T23:30:10+00:00,venices vast new flood barrier is almost here but will it work,Pro,,
OneDropI,730873194903560192,This scientist just illuminated how we think about #climatechange in one GIF. Thank you @ed_hawkins  https://t.co/X3LDHIO0Jv,0.0,0.0,0,0,2016-05-12T21:32:03+00:00,this scientist just illuminated how we think about  in one gif thank you,Pro,,
OneDropI,729808234140196864,"New documentary from director of Gasland @joshfoxfilm seeks out things #climatechange can’t destroy #LETGOANDLOVE
https://t.co/ASwSnV72r2",0.0,4.0,4,0,2016-05-09T23:00:16+00:00,new documentary from director of gasland  seeks out things  cant destroy,Pro,,
OneDropI,687350179624689664,"In final #SOTU, @POTUS made #climatechange a major talking point. #Obama #ObamaSOTU #ClimateAction 
https://t.co/kU6QNuU1J5",0.0,0.0,1,0,2016-01-13T19:07:07+00:00,in final   made  a major talking point,Pro,,
OneDropI,641800801359302656,4 Ways Companies Can Help in the Face of Natural Disasters http://t.co/61beeNune5 @TriplePundit #csr #climatechange http://t.co/C5Iwaja18m,0.0,0.0,1,0,2015-09-10T02:30:09+00:00,4 ways companies can help in the face of natural disasters,Pro,,
OneDropI,638524216384450560,.@JaimeNack speaks on @ClimateReality webinar on #business's role in tackling #climatechange through #sustainability https://t.co/L0I86iT4ml,0.0,1.0,2,0,2015-09-01T01:30:11+00:00,speaks on  webinar on  role in tackling  through,Pro,,
OneDropI,637406832143675392,Glass paint could keep the air temperate by bouncing sunlight off metal roofs http://t.co/U4sjv1uXAR via @NatGeo #cleantech #climatechange,0.0,0.0,0,0,2015-08-28T23:30:05+00:00,glass paint could keep the air temperate by bouncing sunlight off metal roofs  via,Neutral,,
OneDropI,624043786545463296,A #cleantech expert lays down the facts on #solar &amp; #naturalgas http://t.co/au0ImE3NT9 via @grist @SuzanneJacobs89 #energy #climatechange,0.0,0.0,0,0,2015-07-23T02:30:07+00:00,a  expert lays down the facts on  amp   via,Pro,,
OneDropI,584135885815320576,Jane Goodall on #climatechange and our relationship with #wildlife.  http://t.co/r3DyugWxs5 via @MotherNatureNet http://t.co/xHOThkkwhL,0.0,1.0,0,0,2015-04-03T23:30:22+00:00,jane goodall on  and our relationship with    via,Neutral,,
OneDropI,583092362295009280,U.S. Commits To Slashing Emissions Up To 28 Percent By 2025 http://t.co/ZzsbKEDdO2 via @HuffPostGreen @kate_sheppard #climatechange #energy,0.0,0.0,0,0,2015-04-01T02:23:47+00:00,us commits to slashing emissions up to 28 percent by 2025  via,Pro,,
OneDropI,562819144794382336,Contribute your own photos to the #EverydayClimateChange #Instagram http://t.co/8kAepL96cN via @ClimateCentral @blkahn #climatechange,0.0,0.0,1,0,2015-02-04T03:45:15+00:00,contribute your own photos to the    via,Pro,,
OneDropI,562811555679444992,.@BarackObama 2016 #budget urges states to cut #emissions faster http://t.co/BdwuFD95Xw via @reuters #climatechange #CO2 #greenhousegas,0.0,0.0,0,0,2015-02-04T03:15:06+00:00,2016  urges states to cut  faster  via,Pro,,
OneDropI,558825280249139200,"According to @benandjerrys, 'If it's melted, it's ruined."" See what they're doing to stand up to #climatechange http://t.co/bOVFdJHmIr",0.0,0.0,0,0,2015-01-24T03:15:03+00:00,according to  if its melted its ruined see what theyre doing to stand up to,Neutral,,
OneDropI,557375730628046848,"The #foodpyramid could be changing again, but this time with #climatechange in mind. http://t.co/zfVVsgb4rL via @latimes #CO2 #globalwarming",0.0,0.0,0,0,2015-01-20T03:15:04+00:00,the  could be changing again but this time with  in mind  via,Pro,,
OneDropI,544688378625523712,Learn about the recently-struck #climatedeal at #LimaCOP20 http://t.co/cj9e94XSex via @nytimes #climatechange #globalwarming #Lima #CO2,0.0,0.0,0,0,2014-12-16T03:00:03+00:00,learn about the recentlystruck  at   via,Pro,,
OneDropI,527278676631502848,"Despite #California #climate law, #carbonemissions may be a shell game http://t.co/Fi5RPdl79y via @latimes #climatechange #globalwarming",0.0,0.0,0,0,2014-10-29T02:00:07+00:00,despite   law  may be a shell game  via,Pro,,
AMZNforClimate,1126922814110330880,"ISS: ""Publication of the report requested by shareholders would allow shareholders to better assess the company's management of its risks related to climate change and actions to reduce its GHG emissions in line with Paris Agreement goals."" 4/7 https://t.co/1VLirhP32N",1.0,2.0,14,1,2019-05-10T18:51:50+00:00,iss publication of the report requested by shareholders would allow shareholders to better assess the companys management of its risks related to climate change and actions to reduce its ghg emissions in line with paris agreement goals 47,Pro,,
AMZNforClimate,1125473395456372736,"We're the last generation that has the power to prevent the devastating effects of #climatechange. At @amazon, we have the resources and scale to be a climate leader. But do we have the courage @JeffBezos?
https://t.co/vxd9GT1mCg",1.0,6.0,13,0,2019-05-06T18:52:22+00:00,were the last generation that has the power to prevent the devastating effects of  at  we have the resources and scale to be a climate leader but do we have the courage,Pro,,
shorts_ff,1126379129832501248,"An environmentalist sets off to experience climate change. IN SEARCH OF THE ADELIE PENGUIN, from Magdalena Dewane, demonstrates how climate change is having an impact on one of the world's most iconic birds. @mmdewane @noahstrycker #doco #short #climatechange #penguins #isff https://t.co/2yObTZr0vq",0.0,2.0,4,0,2019-05-09T06:51:26+00:00,an environmentalist sets off to experience climate change in search of the adelie penguin from magdalena dewane demonstrates how climate change is having an impact on one of the worlds most iconic birds,Pro,,
UCF_UG,649927455935975424,"True, with #climatechange issues on the rise, #ugandacoffee needs a boost for #sustainability, #production, #profits https://t.co/7vaVZrfh1r",0.0,0.0,1,0,2015-10-02T12:42:35+00:00,true with  issues on the rise  needs a boost for,Pro,,
LovePulses,987068351943008256,"RT @FAOKnowledge They may be small but #pulses can help combat malnutrition, #climatechange and much more: https://t.co/FzevjgCrlp",0.0,4.0,5,0,2018-04-19T20:40:08+00:00,rt  they may be small but  can help combat malnutrition  and much more,Pro,,
LovePulses,831473420386840576,#LovePulses are allies against #climatechange. Support more research! @FAOKnowledge https://t.co/dQ9pRkf5V1,0.0,4.0,2,0,2017-02-14T12:01:26+00:00,are allies against  support more research,Pro,,
